session_id	acq_time
ses-1	1821-02-08T10:30:00.000000
ses-2	1821-02-11T10:30:00.000000
ses-3	1821-02-12T10:30:00.000000
ses-4	1821-02-13T10:30:00.000000
ses-5	1821-02-17T12:15:00.000000
